route,weather,hour,day_of_week,delay_minutes
Route 33 (CBD-Umoja),heavy_rain,22.0,Tuesday,19.2
Route 9 (CBD-Karen),cloudy,12.0,Sunday,12.4
Route 46 (CBD-Kikuyu),heavy_rain,17.0,Thursday,53.1
Route 33 (CBD-Umoja),heavy_rain,15.0,Friday,13.4
Route 33 (CBD-Umoja),cloudy,18.0,Tuesday,18.7
Route 33 (CBD-Umoja),cloudy,17.0,Monday,10.1
Route 46 (CBD-Kikuyu),sunny,10.0,Tuesday,14.8
Route 33 (CBD-Umoja),light_rain,14.0,Tuesday,14.3
Route 58 (CBD-Westlands),light_rain,15.0,Wednesday,19.0
Route 33 (CBD-Umoja),heavy_rain,10.0,Wednesday,16.6
Route 46 (CBD-Kikuyu),heavy_rain,9.0,Tuesday,35.4
Route 9 (CBD-Karen),heavy_rain,21.0,Tuesday,25.5
Route 33 (CBD-Umoja),sunny,14.0,Monday,13.8
Route 111 (CBD-Rongai),heavy_rain,16.0,Sunday,36.8
Route 58 (CBD-Westlands),cloudy,13.0,Sunday,12.2
Route 46 (CBD-Kikuyu),heavy_rain,20.0,Wednesday,27.3
Route 58 (CBD-Westlands),sunny,,Wednesday,13.8
Route 46 (CBD-Kikuyu),light_rain,14.0,Tuesday,20.8
Route 46 (CBD-Kikuyu),heavy_rain,17.0,Friday,40.6
Route 111 (CBD-Rongai),heavy_rain,13.0,Sunday,36.2
Route 46 (CBD-Kikuyu),heavy_rain,5.0,Friday,32.0
Route 33 (CBD-Umoja),light_rain,8.0,Friday,
Route 46 (CBD-Kikuyu),light_rain,6.0,Saturday,13.2
Route 58 (CBD-Westlands),heavy_rain,6.0,Thursday,27.2
Route 58 (CBD-Westlands),heavy_rain,22.0,Thursday,28.6
Route 58 (CBD-Westlands),heavy_rain,13.0,Monday,24.4
Route 58 (CBD-Westlands),sunny,13.0,Thursday,19.2
Route 46 (CBD-Kikuyu),sunny,12.0,Wednesday,10.6
Route 33 (CBD-Umoja),sunny,22.0,Saturday,1.3
Route 33 (CBD-Umoja),heavy_rain,16.0,Monday,15.3
Route 58 (CBD-Westlands),cloudy,15.0,Thursday,21.6
Route 111 (CBD-Rongai),light_rain,17.0,Sunday,37.0
Route 111 (CBD-Rongai),sunny,21.0,Thursday,14.3
Route 46 (CBD-Kikuyu),heavy_rain,7.0,Thursday,48.0
Route 111 (CBD-Rongai),cloudy,22.0,Monday,22.4
Route 111 (CBD-Rongai),cloudy,14.0,Saturday,18.6
Route 46 (CBD-Kikuyu),light_rain,17.0,Thursday,31.0
Route 111 (CBD-Rongai),sunny,15.0,Tuesday,15.0
Route 58 (CBD-Westlands),light_rain,15.0,Wednesday,20.6
Route 58 (CBD-Westlands),,22.0,Saturday,5.8
Route 46 (CBD-Kikuyu),cloudy,,Friday,
Route 46 (CBD-Kikuyu),cloudy,5.0,Wednesday,
Route 9 (CBD-Karen),heavy_rain,21.0,Thursday,
Route 33 (CBD-Umoja),cloudy,11.0,Tuesday,9.2
Route 9 (CBD-Karen),sunny,13.0,Monday,11.2
Route 9 (CBD-Karen),cloudy,19.0,Thursday,25.3
Route 58 (CBD-Westlands),heavy_rain,19.0,Sunday,32.3
Route 58 (CBD-Westlands),cloudy,12.0,Tuesday,17.9
Route 9 (CBD-Karen),cloudy,5.0,Monday,1.2
Route 111 (CBD-Rongai),heavy_rain,7.0,Thursday,50.3
Route 46 (CBD-Kikuyu),light_rain,6.0,Saturday,14.7
Route 46 (CBD-Kikuyu),light_rain,7.0,Saturday,23.4
Route 58 (CBD-Westlands),cloudy,18.0,Wednesday,23.5
Route 111 (CBD-Rongai),light_rain,16.0,Wednesday,30.3
Route 33 (CBD-Umoja),cloudy,22.0,Wednesday,12.4
Route 111 (CBD-Rongai),light_rain,14.0,Saturday,25.8
Route 46 (CBD-Kikuyu),cloudy,21.0,Friday,14.1
Route 9 (CBD-Karen),cloudy,15.0,Sunday,9.5
Route 111 (CBD-Rongai),cloudy,22.0,Saturday,18.1
Route 111 (CBD-Rongai),sunny,12.0,Sunday,17.7
Route 111 (CBD-Rongai),light_rain,7.0,Tuesday,41.9
Route 9 (CBD-Karen),sunny,,Sunday,6.1
Route 46 (CBD-Kikuyu),cloudy,13.0,Monday,13.2
Route 9 (CBD-Karen),heavy_rain,16.0,Monday,
Route 111 (CBD-Rongai),sunny,8.0,Friday,25.8
Route 111 (CBD-Rongai),cloudy,19.0,Tuesday,30.3
Route 9 (CBD-Karen),light_rain,17.0,Wednesday,27.1
Route 9 (CBD-Karen),cloudy,22.0,Monday,
Route 46 (CBD-Kikuyu),cloudy,11.0,Monday,16.6
Route 111 (CBD-Rongai),heavy_rain,12.0,Monday,43.3
Route 33 (CBD-Umoja),sunny,12.0,Sunday,4.6
Route 58 (CBD-Westlands),,17.0,Tuesday,22.3
Route 9 (CBD-Karen),light_rain,17.0,Sunday,18.3
Route 9 (CBD-Karen),heavy_rain,16.0,Saturday,13.0
Route 58 (CBD-Westlands),cloudy,14.0,Tuesday,11.6
Route 46 (CBD-Kikuyu),light_rain,19.0,Friday,34.3
Route 46 (CBD-Kikuyu),sunny,15.0,Thursday,11.2
Route 46 (CBD-Kikuyu),,21.0,Tuesday,32.6
Route 46 (CBD-Kikuyu),heavy_rain,16.0,Saturday,31.5
Route 9 (CBD-Karen),heavy_rain,5.0,Sunday,22.1
Route 58 (CBD-Westlands),light_rain,17.0,Saturday,20.9
Route 111 (CBD-Rongai),sunny,22.0,Sunday,18.0
Route 9 (CBD-Karen),,22.0,Sunday,10.5
Route 58 (CBD-Westlands),sunny,13.0,Thursday,7.5
Route 111 (CBD-Rongai),,11.0,Friday,25.5
Route 46 (CBD-Kikuyu),light_rain,20.0,Thursday,27.2
Route 9 (CBD-Karen),light_rain,5.0,Saturday,11.4
Route 33 (CBD-Umoja),sunny,8.0,Monday,9.1
Route 111 (CBD-Rongai),cloudy,7.0,Saturday,22.0
Route 58 (CBD-Westlands),heavy_rain,7.0,Saturday,33.8
Route 9 (CBD-Karen),heavy_rain,7.0,Monday,29.3
Route 111 (CBD-Rongai),light_rain,18.0,Wednesday,
Route 58 (CBD-Westlands),sunny,11.0,Monday,12.1
Route 46 (CBD-Kikuyu),cloudy,10.0,Monday,22.6
Route 33 (CBD-Umoja),heavy_rain,14.0,Monday,18.0
Route 9 (CBD-Karen),cloudy,6.0,Friday,16.3
Route 58 (CBD-Westlands),sunny,17.0,Thursday,27.7
Route 111 (CBD-Rongai),light_rain,13.0,Thursday,34.5
Route 33 (CBD-Umoja),heavy_rain,19.0,Saturday,26.3
Route 46 (CBD-Kikuyu),cloudy,7.0,Wednesday,18.9
Route 58 (CBD-Westlands),sunny,21.0,Saturday,9.8
Route 46 (CBD-Kikuyu),sunny,8.0,Saturday,24.2
Route 111 (CBD-Rongai),light_rain,19.0,Saturday,34.5
Route 9 (CBD-Karen),heavy_rain,16.0,Thursday,31.0
Route 58 (CBD-Westlands),heavy_rain,19.0,Sunday,38.2
Route 9 (CBD-Karen),heavy_rain,7.0,Sunday,32.3
Route 46 (CBD-Kikuyu),cloudy,20.0,Friday,21.1
Route 58 (CBD-Westlands),,6.0,Friday,15.7
Route 9 (CBD-Karen),cloudy,5.0,Wednesday,
Route 111 (CBD-Rongai),sunny,5.0,Monday,16.0
Route 9 (CBD-Karen),light_rain,19.0,Wednesday,30.8
Route 9 (CBD-Karen),sunny,18.0,Tuesday,16.8
Route 58 (CBD-Westlands),cloudy,6.0,Tuesday,13.5
Route 111 (CBD-Rongai),cloudy,17.0,Tuesday,27.4
Route 33 (CBD-Umoja),light_rain,22.0,Sunday,
Route 46 (CBD-Kikuyu),heavy_rain,7.0,Monday,
Route 9 (CBD-Karen),cloudy,6.0,Thursday,8.5
Route 111 (CBD-Rongai),cloudy,7.0,Monday,32.2
Route 33 (CBD-Umoja),sunny,21.0,Monday,5.3
Route 111 (CBD-Rongai),heavy_rain,12.0,Wednesday,45.7
Route 111 (CBD-Rongai),cloudy,19.0,Monday,
Route 111 (CBD-Rongai),heavy_rain,21.0,Saturday,42.4
Route 9 (CBD-Karen),sunny,14.0,Thursday,11.3
Route 9 (CBD-Karen),heavy_rain,22.0,Friday,35.7
Route 58 (CBD-Westlands),light_rain,10.0,Wednesday,15.1
Route 46 (CBD-Kikuyu),heavy_rain,20.0,Sunday,22.8
Route 33 (CBD-Umoja),heavy_rain,17.0,Monday,27.6
Route 58 (CBD-Westlands),heavy_rain,5.0,Monday,22.5
Route 9 (CBD-Karen),sunny,19.0,Sunday,10.0
Route 33 (CBD-Umoja),heavy_rain,12.0,Tuesday,15.2
Route 111 (CBD-Rongai),cloudy,15.0,Saturday,13.9
Route 46 (CBD-Kikuyu),light_rain,12.0,Tuesday,18.6
Route 111 (CBD-Rongai),cloudy,5.0,Thursday,23.7
Route 9 (CBD-Karen),heavy_rain,17.0,Monday,32.0
Route 46 (CBD-Kikuyu),sunny,16.0,Monday,13.3
Route 9 (CBD-Karen),cloudy,18.0,Tuesday,25.6
Route 46 (CBD-Kikuyu),heavy_rain,19.0,Friday,40.5
Route 9 (CBD-Karen),heavy_rain,9.0,Wednesday,32.9
Route 111 (CBD-Rongai),heavy_rain,9.0,Monday,54.7
Route 33 (CBD-Umoja),heavy_rain,14.0,Thursday,11.4
Route 111 (CBD-Rongai),cloudy,14.0,Friday,12.1
Route 58 (CBD-Westlands),light_rain,8.0,Thursday,30.6
Route 46 (CBD-Kikuyu),light_rain,16.0,Wednesday,24.4
Route 111 (CBD-Rongai),cloudy,12.0,Monday,29.9
Route 58 (CBD-Westlands),heavy_rain,,Thursday,39.4
Route 46 (CBD-Kikuyu),heavy_rain,13.0,Wednesday,36.9
Route 58 (CBD-Westlands),cloudy,14.0,Thursday,13.6
Route 33 (CBD-Umoja),heavy_rain,10.0,Monday,20.4
Route 9 (CBD-Karen),cloudy,22.0,Wednesday,
Route 9 (CBD-Karen),sunny,5.0,Wednesday,1.5
Route 46 (CBD-Kikuyu),sunny,20.0,Thursday,15.7
Route 33 (CBD-Umoja),cloudy,22.0,Saturday,14.1
Route 111 (CBD-Rongai),cloudy,11.0,Wednesday,22.7
Route 58 (CBD-Westlands),light_rain,16.0,Tuesday,25.8
Route 46 (CBD-Kikuyu),,17.0,Sunday,17.5
Route 58 (CBD-Westlands),light_rain,8.0,Thursday,29.1
Route 33 (CBD-Umoja),light_rain,8.0,Monday,22.9
Route 33 (CBD-Umoja),light_rain,19.0,Sunday,9.9
Route 33 (CBD-Umoja),cloudy,21.0,Sunday,0.9
Route 9 (CBD-Karen),,22.0,Saturday,7.6
Route 33 (CBD-Umoja),cloudy,19.0,Thursday,22.9
Route 46 (CBD-Kikuyu),light_rain,,Sunday,21.9
Route 111 (CBD-Rongai),light_rain,13.0,Thursday,
Route 46 (CBD-Kikuyu),sunny,11.0,Monday,17.3
Route 46 (CBD-Kikuyu),cloudy,10.0,Friday,16.1
Route 33 (CBD-Umoja),heavy_rain,15.0,Friday,24.0
Route 58 (CBD-Westlands),heavy_rain,18.0,Wednesday,38.8
Route 46 (CBD-Kikuyu),,9.0,Friday,43.8
Route 111 (CBD-Rongai),light_rain,18.0,Tuesday,
Route 33 (CBD-Umoja),light_rain,22.0,Monday,15.5
Route 46 (CBD-Kikuyu),sunny,,Saturday,8.3
Route 111 (CBD-Rongai),cloudy,22.0,Thursday,25.5
Route 58 (CBD-Westlands),sunny,11.0,Monday,7.5
Route 33 (CBD-Umoja),heavy_rain,10.0,Tuesday,14.8
Route 111 (CBD-Rongai),cloudy,8.0,Wednesday,34.3
Route 33 (CBD-Umoja),sunny,19.0,Monday,17.6
Route 58 (CBD-Westlands),cloudy,14.0,Sunday,8.6
Route 58 (CBD-Westlands),light_rain,22.0,Sunday,18.8
Route 111 (CBD-Rongai),cloudy,22.0,Friday,19.2
Route 9 (CBD-Karen),light_rain,16.0,Friday,15.2
Route 58 (CBD-Westlands),cloudy,16.0,Wednesday,20.0
Route 58 (CBD-Westlands),cloudy,13.0,Thursday,20.6
Route 33 (CBD-Umoja),heavy_rain,7.0,Saturday,31.5
Route 46 (CBD-Kikuyu),,16.0,Tuesday,32.5
Route 33 (CBD-Umoja),light_rain,6.0,Sunday,13.7
Route 9 (CBD-Karen),sunny,18.0,Thursday,16.2
Route 33 (CBD-Umoja),cloudy,19.0,Friday,16.0
Route 33 (CBD-Umoja),light_rain,15.0,Sunday,0.0
Route 46 (CBD-Kikuyu),sunny,20.0,Saturday,16.7
Route 9 (CBD-Karen),heavy_rain,13.0,Friday,20.5
Route 58 (CBD-Westlands),heavy_rain,10.0,Friday,28.3
Route 46 (CBD-Kikuyu),sunny,,Saturday,6.4
Route 33 (CBD-Umoja),,19.0,Sunday,21.6
Route 58 (CBD-Westlands),light_rain,19.0,Wednesday,27.7
Route 9 (CBD-Karen),light_rain,16.0,Sunday,6.8
Route 46 (CBD-Kikuyu),light_rain,,Sunday,30.2
Route 46 (CBD-Kikuyu),sunny,9.0,Sunday,14.3
Route 58 (CBD-Westlands),light_rain,14.0,Sunday,11.9
Route 9 (CBD-Karen),sunny,6.0,Thursday,1.6
Route 9 (CBD-Karen),heavy_rain,6.0,Friday,18.3
Route 111 (CBD-Rongai),cloudy,14.0,Friday,22.3
Route 33 (CBD-Umoja),cloudy,15.0,Thursday,
Route 46 (CBD-Kikuyu),sunny,6.0,Monday,8.1
Route 111 (CBD-Rongai),,7.0,Friday,38.8
Route 33 (CBD-Umoja),,10.0,Tuesday,7.4
Route 9 (CBD-Karen),heavy_rain,12.0,Tuesday,32.0
Route 58 (CBD-Westlands),heavy_rain,17.0,Wednesday,46.1
Route 58 (CBD-Westlands),light_rain,21.0,Thursday,15.7
Route 9 (CBD-Karen),sunny,18.0,Sunday,18.2
Route 46 (CBD-Kikuyu),cloudy,17.0,Wednesday,29.8
Route 33 (CBD-Umoja),sunny,6.0,Tuesday,5.6
Route 9 (CBD-Karen),cloudy,12.0,Wednesday,6.0
Route 9 (CBD-Karen),,14.0,Thursday,16.0
Route 9 (CBD-Karen),light_rain,6.0,Wednesday,15.3
Route 111 (CBD-Rongai),sunny,18.0,Friday,26.3
Route 46 (CBD-Kikuyu),sunny,17.0,Saturday,21.8
Route 9 (CBD-Karen),light_rain,15.0,Friday,13.0
Route 33 (CBD-Umoja),cloudy,12.0,Saturday,1.0
Route 111 (CBD-Rongai),heavy_rain,7.0,Monday,53.6
Route 111 (CBD-Rongai),heavy_rain,19.0,Wednesday,54.7
Route 9 (CBD-Karen),sunny,21.0,Wednesday,5.3
Route 58 (CBD-Westlands),heavy_rain,13.0,Thursday,32.5
Route 9 (CBD-Karen),heavy_rain,17.0,Saturday,22.9
Route 46 (CBD-Kikuyu),heavy_rain,7.0,Thursday,41.3
Route 111 (CBD-Rongai),heavy_rain,17.0,Wednesday,52.2
Route 46 (CBD-Kikuyu),light_rain,11.0,Monday,19.9
Route 33 (CBD-Umoja),heavy_rain,6.0,Saturday,12.9
Route 33 (CBD-Umoja),cloudy,18.0,Monday,27.1
Route 33 (CBD-Umoja),cloudy,22.0,Sunday,2.2
Route 46 (CBD-Kikuyu),heavy_rain,18.0,Friday,53.4
Route 58 (CBD-Westlands),heavy_rain,21.0,Monday,30.5
Route 58 (CBD-Westlands),sunny,21.0,Saturday,8.4
Route 33 (CBD-Umoja),cloudy,12.0,Sunday,7.5
Route 58 (CBD-Westlands),cloudy,10.0,Sunday,20.5
Route 58 (CBD-Westlands),light_rain,16.0,Wednesday,15.2
Route 111 (CBD-Rongai),cloudy,19.0,Wednesday,27.1
Route 9 (CBD-Karen),cloudy,21.0,Sunday,5.0
Route 58 (CBD-Westlands),cloudy,8.0,Thursday,
Route 46 (CBD-Kikuyu),,6.0,Thursday,7.1
Route 58 (CBD-Westlands),light_rain,13.0,Tuesday,
Route 111 (CBD-Rongai),cloudy,12.0,Saturday,24.4
Route 58 (CBD-Westlands),heavy_rain,6.0,Sunday,25.4
Route 33 (CBD-Umoja),light_rain,12.0,Wednesday,11.6
Route 58 (CBD-Westlands),,21.0,Wednesday,26.3
Route 9 (CBD-Karen),light_rain,10.0,Thursday,19.6
Route 58 (CBD-Westlands),light_rain,14.0,Saturday,11.9
Route 9 (CBD-Karen),light_rain,12.0,Monday,23.4
Route 58 (CBD-Westlands),sunny,5.0,Wednesday,19.7
Route 111 (CBD-Rongai),light_rain,10.0,Tuesday,
Route 9 (CBD-Karen),heavy_rain,22.0,Sunday,20.0
Route 9 (CBD-Karen),light_rain,16.0,Thursday,20.1
Route 46 (CBD-Kikuyu),cloudy,22.0,Wednesday,21.2
Route 9 (CBD-Karen),,22.0,Monday,20.8
Route 58 (CBD-Westlands),cloudy,21.0,Monday,12.3
Route 111 (CBD-Rongai),heavy_rain,,Friday,37.9
Route 9 (CBD-Karen),sunny,,Thursday,21.6
Route 111 (CBD-Rongai),light_rain,15.0,Friday,31.5
Route 33 (CBD-Umoja),heavy_rain,15.0,Friday,13.8
Route 58 (CBD-Westlands),cloudy,11.0,Tuesday,12.6
Route 33 (CBD-Umoja),heavy_rain,12.0,Saturday,
Route 111 (CBD-Rongai),heavy_rain,8.0,Saturday,45.6
Route 46 (CBD-Kikuyu),sunny,7.0,Sunday,22.2
Route 58 (CBD-Westlands),heavy_rain,8.0,Tuesday,35.9
Route 33 (CBD-Umoja),light_rain,5.0,Saturday,7.6
Route 9 (CBD-Karen),cloudy,9.0,Wednesday,15.5
Route 33 (CBD-Umoja),cloudy,12.0,Saturday,
Route 33 (CBD-Umoja),cloudy,9.0,Thursday,19.4
Route 58 (CBD-Westlands),light_rain,12.0,Wednesday,16.3
Route 33 (CBD-Umoja),cloudy,15.0,Tuesday,8.8
Route 33 (CBD-Umoja),heavy_rain,18.0,Tuesday,29.9
Route 9 (CBD-Karen),heavy_rain,20.0,Sunday,16.7
Route 46 (CBD-Kikuyu),heavy_rain,19.0,Friday,37.7
Route 9 (CBD-Karen),,22.0,Tuesday,17.2
Route 111 (CBD-Rongai),cloudy,12.0,Thursday,19.1
Route 33 (CBD-Umoja),light_rain,18.0,Thursday,22.4
Route 58 (CBD-Westlands),heavy_rain,10.0,Friday,32.8
Route 46 (CBD-Kikuyu),heavy_rain,19.0,Sunday,53.7
Route 9 (CBD-Karen),cloudy,21.0,Tuesday,7.0
Route 58 (CBD-Westlands),cloudy,10.0,Friday,16.2
Route 33 (CBD-Umoja),cloudy,21.0,Wednesday,6.8
Route 33 (CBD-Umoja),heavy_rain,9.0,Thursday,27.0
Route 9 (CBD-Karen),sunny,8.0,Wednesday,17.1
Route 58 (CBD-Westlands),cloudy,9.0,Wednesday,19.9
Route 46 (CBD-Kikuyu),cloudy,12.0,Sunday,12.6
Route 58 (CBD-Westlands),cloudy,11.0,Saturday,4.5
Route 58 (CBD-Westlands),light_rain,22.0,Sunday,19.0
Route 58 (CBD-Westlands),heavy_rain,21.0,Saturday,25.0
Route 46 (CBD-Kikuyu),sunny,15.0,Tuesday,15.7
Route 9 (CBD-Karen),heavy_rain,16.0,Friday,22.1
Route 9 (CBD-Karen),heavy_rain,9.0,Tuesday,32.5
Route 33 (CBD-Umoja),heavy_rain,5.0,Friday,20.4
Route 46 (CBD-Kikuyu),light_rain,21.0,Sunday,13.7
Route 9 (CBD-Karen),cloudy,8.0,Wednesday,20.6
Route 111 (CBD-Rongai),light_rain,6.0,Friday,25.4
Route 58 (CBD-Westlands),heavy_rain,5.0,Saturday,21.2
Route 9 (CBD-Karen),light_rain,8.0,Sunday,13.6
Route 9 (CBD-Karen),light_rain,18.0,Tuesday,31.4
Route 111 (CBD-Rongai),heavy_rain,18.0,Saturday,46.5
Route 9 (CBD-Karen),sunny,15.0,Friday,14.7
Route 111 (CBD-Rongai),light_rain,10.0,Sunday,29.1
Route 58 (CBD-Westlands),sunny,18.0,Wednesday,16.9
Route 111 (CBD-Rongai),sunny,14.0,Tuesday,13.6
Route 58 (CBD-Westlands),heavy_rain,7.0,Wednesday,49.0
Route 33 (CBD-Umoja),sunny,7.0,Wednesday,25.0
Route 33 (CBD-Umoja),light_rain,12.0,Saturday,8.7
Route 58 (CBD-Westlands),light_rain,10.0,Saturday,16.2
Route 9 (CBD-Karen),heavy_rain,22.0,Thursday,21.5
Route 111 (CBD-Rongai),light_rain,14.0,Tuesday,30.5
Route 33 (CBD-Umoja),heavy_rain,5.0,Thursday,16.3
Route 33 (CBD-Umoja),sunny,9.0,Wednesday,9.9
Route 33 (CBD-Umoja),light_rain,17.0,Friday,17.5
Route 46 (CBD-Kikuyu),heavy_rain,,Saturday,29.7
Route 46 (CBD-Kikuyu),sunny,6.0,Saturday,5.5
Route 58 (CBD-Westlands),sunny,14.0,Friday,11.7
Route 58 (CBD-Westlands),sunny,18.0,Wednesday,17.7
Route 33 (CBD-Umoja),heavy_rain,6.0,Saturday,12.1
Route 33 (CBD-Umoja),,16.0,Sunday,12.2
Route 46 (CBD-Kikuyu),,22.0,Wednesday,34.6
Route 111 (CBD-Rongai),light_rain,8.0,Wednesday,38.8
Route 33 (CBD-Umoja),light_rain,17.0,Monday,26.3
Route 111 (CBD-Rongai),heavy_rain,6.0,Saturday,41.1
Route 111 (CBD-Rongai),sunny,8.0,Wednesday,33.8
Route 58 (CBD-Westlands),heavy_rain,8.0,Wednesday,37.0
Route 33 (CBD-Umoja),sunny,17.0,Monday,16.3
Route 9 (CBD-Karen),heavy_rain,10.0,Wednesday,18.8
Route 111 (CBD-Rongai),cloudy,,Monday,19.9
Route 33 (CBD-Umoja),light_rain,15.0,Sunday,12.7
Route 46 (CBD-Kikuyu),heavy_rain,6.0,Saturday,34.8
Route 58 (CBD-Westlands),cloudy,,Monday,28.2
Route 46 (CBD-Kikuyu),cloudy,7.0,Sunday,15.6
Route 9 (CBD-Karen),sunny,5.0,Sunday,10.3
Route 46 (CBD-Kikuyu),heavy_rain,8.0,Sunday,32.2
Route 58 (CBD-Westlands),heavy_rain,14.0,Saturday,28.4
Route 9 (CBD-Karen),cloudy,16.0,Wednesday,10.5
Route 33 (CBD-Umoja),cloudy,17.0,Thursday,22.4
Route 111 (CBD-Rongai),heavy_rain,18.0,Wednesday,
Route 33 (CBD-Umoja),cloudy,9.0,Saturday,20.3
Route 33 (CBD-Umoja),heavy_rain,20.0,Thursday,13.3
Route 111 (CBD-Rongai),,,Monday,40.5
Route 58 (CBD-Westlands),light_rain,6.0,Friday,15.2
Route 58 (CBD-Westlands),cloudy,8.0,Wednesday,17.4
Route 58 (CBD-Westlands),heavy_rain,17.0,Monday,39.2
Route 33 (CBD-Umoja),heavy_rain,9.0,Friday,36.4
Route 58 (CBD-Westlands),heavy_rain,17.0,Monday,49.5
Route 46 (CBD-Kikuyu),heavy_rain,,Monday,44.0
Route 58 (CBD-Westlands),sunny,10.0,Saturday,12.5
Route 111 (CBD-Rongai),cloudy,18.0,Monday,32.5
Route 58 (CBD-Westlands),cloudy,16.0,Monday,16.4
Route 111 (CBD-Rongai),heavy_rain,5.0,Sunday,37.8
Route 33 (CBD-Umoja),sunny,15.0,Sunday,4.8
Route 58 (CBD-Westlands),sunny,18.0,Saturday,20.1
Route 46 (CBD-Kikuyu),sunny,16.0,Wednesday,11.7
Route 33 (CBD-Umoja),light_rain,7.0,Sunday,18.5
Route 33 (CBD-Umoja),light_rain,5.0,Saturday,8.6
Route 46 (CBD-Kikuyu),sunny,19.0,Thursday,27.3
Route 33 (CBD-Umoja),light_rain,22.0,Tuesday,8.5
Route 58 (CBD-Westlands),cloudy,7.0,Thursday,24.2
Route 33 (CBD-Umoja),sunny,20.0,Thursday,15.6
Route 33 (CBD-Umoja),light_rain,11.0,Sunday,13.5
Route 33 (CBD-Umoja),light_rain,19.0,Wednesday,28.2
Route 58 (CBD-Westlands),light_rain,6.0,Saturday,15.3
Route 58 (CBD-Westlands),sunny,11.0,Thursday,13.3
Route 9 (CBD-Karen),heavy_rain,20.0,Wednesday,28.0
Route 33 (CBD-Umoja),light_rain,12.0,Wednesday,19.0
Route 58 (CBD-Westlands),cloudy,20.0,Monday,6.6
Route 33 (CBD-Umoja),sunny,11.0,Thursday,2.7
Route 58 (CBD-Westlands),cloudy,5.0,Friday,19.6
Route 111 (CBD-Rongai),sunny,5.0,Friday,16.9
Route 9 (CBD-Karen),sunny,,Thursday,17.3
Route 9 (CBD-Karen),,13.0,Friday,11.0
Route 111 (CBD-Rongai),sunny,18.0,Saturday,21.8
Route 111 (CBD-Rongai),,18.0,Monday,26.0
Route 33 (CBD-Umoja),cloudy,17.0,Monday,28.0
Route 111 (CBD-Rongai),light_rain,15.0,Friday,28.7
Route 9 (CBD-Karen),heavy_rain,22.0,Friday,23.8
Route 46 (CBD-Kikuyu),cloudy,11.0,Saturday,15.2
Route 46 (CBD-Kikuyu),sunny,22.0,Monday,17.8
Route 111 (CBD-Rongai),sunny,14.0,Wednesday,21.8
Route 111 (CBD-Rongai),cloudy,17.0,Sunday,31.9
Route 33 (CBD-Umoja),light_rain,19.0,Wednesday,20.3
Route 111 (CBD-Rongai),heavy_rain,11.0,Monday,42.0
Route 46 (CBD-Kikuyu),sunny,5.0,Tuesday,17.1
Route 46 (CBD-Kikuyu),light_rain,10.0,Sunday,16.3
Route 33 (CBD-Umoja),light_rain,7.0,Sunday,18.8
Route 111 (CBD-Rongai),,17.0,Saturday,50.8
Route 33 (CBD-Umoja),sunny,5.0,Thursday,11.1
Route 46 (CBD-Kikuyu),heavy_rain,21.0,Saturday,22.5
Route 111 (CBD-Rongai),light_rain,22.0,Tuesday,31.7
Route 9 (CBD-Karen),sunny,14.0,Saturday,5.1
Route 46 (CBD-Kikuyu),heavy_rain,11.0,Friday,36.4
Route 111 (CBD-Rongai),sunny,21.0,Monday,21.1
Route 33 (CBD-Umoja),cloudy,17.0,Sunday,22.0
Route 58 (CBD-Westlands),sunny,,Saturday,
Route 46 (CBD-Kikuyu),sunny,6.0,Sunday,15.4
Route 111 (CBD-Rongai),sunny,7.0,Wednesday,33.8
Route 58 (CBD-Westlands),cloudy,13.0,Sunday,11.6
Route 46 (CBD-Kikuyu),light_rain,16.0,Wednesday,22.5
Route 111 (CBD-Rongai),sunny,14.0,Saturday,17.5
Route 9 (CBD-Karen),sunny,19.0,Sunday,18.9
Route 33 (CBD-Umoja),cloudy,16.0,Sunday,4.4
Route 111 (CBD-Rongai),heavy_rain,19.0,Thursday,
Route 9 (CBD-Karen),cloudy,15.0,Thursday,11.9
Route 111 (CBD-Rongai),sunny,12.0,Thursday,14.6
Route 33 (CBD-Umoja),light_rain,10.0,Wednesday,18.0
Route 33 (CBD-Umoja),heavy_rain,12.0,Tuesday,19.4
Route 9 (CBD-Karen),cloudy,13.0,Saturday,16.2
Route 111 (CBD-Rongai),cloudy,19.0,Saturday,21.1
Route 111 (CBD-Rongai),sunny,,Sunday,11.8
Route 9 (CBD-Karen),,17.0,Wednesday,20.1
Route 46 (CBD-Kikuyu),cloudy,15.0,Thursday,21.3
Route 9 (CBD-Karen),heavy_rain,9.0,Thursday,35.6
Route 111 (CBD-Rongai),heavy_rain,,Thursday,44.4
Route 111 (CBD-Rongai),sunny,14.0,Wednesday,13.5
Route 33 (CBD-Umoja),cloudy,22.0,Saturday,1.0
Route 111 (CBD-Rongai),light_rain,10.0,Friday,30.1
Route 111 (CBD-Rongai),cloudy,19.0,Wednesday,26.1
Route 33 (CBD-Umoja),cloudy,14.0,Friday,7.5
Route 46 (CBD-Kikuyu),cloudy,19.0,Wednesday,28.8
Route 9 (CBD-Karen),,10.0,Saturday,4.1
Route 9 (CBD-Karen),light_rain,13.0,Thursday,22.4
Route 58 (CBD-Westlands),sunny,7.0,Friday,26.9
Route 46 (CBD-Kikuyu),cloudy,19.0,Monday,20.5
Route 58 (CBD-Westlands),heavy_rain,7.0,Sunday,31.1
